Timestamp UTC,Accelerometer X,Accelerometer Y,Accelerometer Z,Label
1634677202,0.620361328,0.877197266,0.251953125,1
1634677202,0.449951172,0.790039063,0.162109375,1
1634677202,0.349121094,0.788085938,0.078125,1
1634677202,0.224121094,0.794433594,0.017333984,1
1634677202,0.089111328,0.74609375,-0.003662109,1
1634677202,-0.002685547,0.776367188,0.038818359,1
1634677202,-0.046875,0.709716797,0.120849609,1
1634677202,0.015380859,0.687255859,0.216064453,1
1634677202,0.155517578,0.739013672,0.225830078,1
1634677202,0.303955078,0.869873047,0.229980469,1
1634677202,0.401611328,0.8984375,0.189453125,1
1634677202,0.452392578,0.793212891,0.143554688,1
1634677202,0.500732422,0.729736328,0.134521484,1
1634677202,0.654296875,0.752197266,0.168701172,1
1634677202,0.822753906,0.799804688,0.21484375,1
1634677202,0.958007813,0.797119141,0.243408203,1
1634677202,1.127685547,0.849121094,0.278808594,1
1634677202,1.327636719,0.920654297,0.323730469,1
1634677202,1.517089844,1.097900391,0.408203125,1
1634677202,1.582763672,1.272949219,0.432373047,1
1634677202,1.41796875,1.320800781,0.421386719,1
1634677202,1.083251953,1.162353516,0.313476563,1
1634677202,0.763916016,0.989990234,0.219482422,1
1634677202,0.542724609,0.879638672,0.166503906,1
1634677202,0.374023438,0.811767578,0.077148438,1
1634677203,0.249023438,0.710205078,0.004638672,1
1634677203,0.150878906,0.687255859,-0.022949219,1
1634677203,-0.009521484,0.682617188,-0.015869141,1
1634677203,-0.036376953,0.677001953,-0.027587891,1
1634677203,0.01953125,0.706054688,0.007080078,1
1634677203,0.126220703,0.66015625,0.029785156,1
1634677203,0.324462891,0.820068359,0.083496094,1
1634677203,0.434082031,0.950683594,0.126953125,1
1634677203,0.507080078,0.84375,0.133789063,1
1634677203,0.570068359,0.776367188,0.172119141,1
1634677203,0.717041016,0.82421875,0.205078125,1
1634677203,0.865966797,0.83203125,0.279541016,1
1634677203,1.014648438,0.787353516,0.271240234,1
1634677203,1.200439453,0.781494141,0.351806641,1
1634677203,1.367919922,0.922363281,0.519775391,1
1634677203,1.417480469,0.989257813,0.405273438,1
1634677203,1.337158203,1.021728516,0.457763672,1
1634677203,1.274169922,1.144042969,0.438476563,1
1634677203,1.046875,1.120849609,0.305908203,1
1634677203,0.773681641,0.988525391,0.218994141,1
1634677203,0.543701172,0.890869141,0.152832031,1
1634677203,0.365234375,0.823242188,0.056152344,1
1634677203,0.273925781,0.717041016,0.012695313,1
1634677203,0.190917969,0.678710938,0.009765625,1
1634677203,0.12890625,0.652832031,0.035888672,1
1634677203,0.053955078,0.707763672,0.075439453,1
1634677203,0.081054688,0.718505859,0.069580078,1
1634677203,0.217285156,0.719482422,0.066650391,1
1634677203,0.318603516,0.900146484,0.076904297,1
1634677203,0.334472656,0.826171875,0.020751953,1
1634677204,0.421386719,0.791748047,0.025146484,1
1634677204,0.525146484,0.849609375,0.074707031,1
1634677204,0.648193359,0.881835938,0.135498047,1
1634677204,0.806884766,0.858398438,0.156494141,1
1634677204,0.961425781,0.910644531,0.183837891,1
1634677204,1.056884766,0.937255859,0.200683594,1
1634677204,1.126708984,0.915527344,0.214599609,1
1634677204,1.328857422,1.112792969,0.336914063,1
1634677204,1.434570313,1.348144531,0.498779297,1
1634677204,1.364013672,1.372558594,0.550048828,1
1634677204,0.994384766,1.186279297,0.409179688,1
1634677204,0.659912109,0.932128906,0.228027344,1
1634677204,0.513916016,0.860839844,0.160400391,1
1634677204,0.374023438,0.816650391,0.113525391,1
1634677204,0.252441406,0.705566406,0.021728516,1
1634677204,0.189208984,0.688720703,-0.029296875,1
1634677204,0.112548828,0.704345703,-0.052734375,1
1634677204,0.026855469,0.755859375,-0.037353516,1
1634677204,0.021728516,0.721435547,0.017578125,1
1634677204,0.127197266,0.716552734,0.050537109,1
1634677204,0.227539063,0.790283203,0.013183594,1
1634677204,0.231201172,0.743896484,-0.031005859,1
1634677204,0.32421875,0.775146484,-0.027832031,1
1634677204,0.428955078,0.848632813,0.049072266,1
1634677204,0.541748047,0.886474609,0.131347656,1
1634677204,0.688720703,0.899414063,0.198486328,1
1634677204,0.917480469,0.991943359,0.229492188,1
1634677204,1.052978516,1.032958984,0.21875,1
1634677204,1.291015625,1.165771484,0.30078125,1
1634677204,1.524169922,1.437744141,0.406982422,1
1634677205,1.511230469,1.457275391,0.503173828,1
1634677205,1.106933594,1.198974609,0.395019531,1
1634677205,0.810302734,0.978027344,0.275390625,1
1634677205,0.637695313,0.958007813,0.208496094,1
1634677205,0.466552734,0.880371094,0.137695313,1
1634677205,0.302978516,0.799560547,0.084228516,1
1634677205,0.224853516,0.733886719,0.028320313,1
1634677205,0.157470703,0.691162109,-0.035644531,1
1634677205,0.119873047,0.657226563,-0.081542969,1
1634677205,0.081542969,0.668701172,-0.031738281,1
1634677205,0.055175781,0.633300781,0.032714844,1
1634677205,0.182861328,0.68359375,0.061523438,1
1634677205,0.206054688,0.798828125,0.0625,1
1634677205,0.223388672,0.794921875,0.035400391,1
1634677205,0.224609375,0.794921875,0.062011719,1
1634677205,0.360839844,0.902587891,0.183349609,1
1634677205,0.613037109,1.019775391,0.273681641,1
1634677205,0.920166016,1.132324219,0.354492188,1
1634677205,1.050537109,1.083984375,0.344238281,1
1634677205,1.162109375,1.030273438,0.362548828,1
1634677205,1.456542969,1.195800781,0.44921875,1
1634677205,1.620605469,1.340087891,0.481201172,1
1634677205,1.30859375,1.151855469,0.401611328,1
1634677205,0.920898438,0.858154297,0.255126953,1
1634677205,0.732421875,0.764160156,0.147216797,1
1634677205,0.584960938,0.792236328,0.136962891,1
1634677205,0.470703125,0.8203125,0.118652344,1
1634677205,0.395751953,0.821289063,0.098876953,1
1634677205,0.297607422,0.798583984,0.047119141,1
1634677205,0.182861328,0.689941406,0.027587891,1
1634677206,0.15625,0.649902344,0.022949219,1
1634677206,0.178710938,0.675292969,0.031738281,1
1634677206,0.232421875,0.739746094,0.012939453,1
1634677206,0.235839844,0.812255859,0.002929688,1
1634677206,0.183105469,0.720214844,0.003662109,1
1634677206,0.21484375,0.702636719,0.086181641,1
1634677206,0.324462891,0.771972656,0.176513672,1
1634677206,0.499267578,0.838867188,0.215087891,1
1634677206,0.823730469,0.992675781,0.219238281,1
1634677206,1.111816406,1.084960938,0.240722656,1
1634677206,1.254638672,1.0078125,0.266845703,1
1634677206,1.486572266,0.923828125,0.563476563,1
1634677206,1.458984375,1.112060547,0.390869141,1
1634677206,1.536865234,1.245605469,0.423095703,1
1634677206,1.195800781,1.192871094,0.369384766,1
1634677206,0.842285156,0.940917969,0.225830078,1
1634677206,0.600341797,0.854248047,0.180664063,1
1634677206,0.456054688,0.811279297,0.139404297,1
1634677206,0.298339844,0.763916016,0.092041016,1
1634677206,0.180175781,0.709472656,0.021240234,1
1634677206,0.089355469,0.685791016,-0.040283203,1
1634677206,-0.028320313,0.700439453,-0.090332031,1
1634677206,-0.101074219,0.727050781,-0.103759766,1
1634677206,-0.013183594,0.687255859,-0.005126953,1
1634677206,0.16015625,0.772705078,0.062011719,1
1634677206,0.280517578,0.796875,0.073486328,1
1634677206,0.352539063,0.791015625,0.077148438,1
1634677206,0.512695313,0.890869141,0.07421875,1
1634677206,0.719482422,0.989013672,0.129150391,1
1634677206,0.924804688,1.055175781,0.1953125,1
1634677207,1.108642578,1.067138672,0.254150391,1
1634677207,1.200683594,1.047119141,0.255126953,1
1634677207,1.350830078,1.117919922,0.372558594,1
1634677207,1.453125,1.320800781,0.532958984,1
1634677207,1.397460938,1.378662109,0.539306641,1
1634677207,0.987060547,1.106201172,0.405517578,1
1634677207,0.747558594,0.980712891,0.219970703,1
1634677207,0.585449219,0.988525391,0.084716797,1
1634677207,0.40625,0.858886719,-0.029296875,1
1634677207,0.256835938,0.708984375,-0.071044922,1
1634677207,0.176025391,0.609130859,-0.082275391,1
1634677207,0.151855469,0.538818359,-0.089599609,1
1634677207,0.113037109,0.511474609,-0.117431641,1
1634677207,0.036865234,0.439941406,-0.118164063,1
1634677207,0.116943359,0.432861328,-0.08984375,1
1634677207,0.252197266,0.647949219,-0.065673828,1
1634677207,0.276855469,0.703125,-0.028320313,1
1634677207,0.279541016,0.698486328,0.050048828,1
1634677207,0.429199219,0.846191406,0.160644531,1
1634677207,0.75,1.117919922,0.297363281,1
1634677207,1.122802734,1.316894531,0.332763672,1
1634677207,1.298339844,1.208496094,0.286621094,1
1634677207,1.311767578,1.031738281,0.294677734,1
1634677207,1.389404297,1.064208984,0.400390625,1
1634677207,1.378662109,1.138183594,0.503173828,1
1634677207,1.177001953,1.076904297,0.512695313,1
1634677207,0.858642578,0.872558594,0.350341797,1
1634677207,0.6875,0.80078125,0.135498047,1
1634677207,0.585693359,0.793212891,0.019775391,1
1634677207,0.453369141,0.804443359,-0.023681641,1
1634677208,0.336425781,0.731689453,-0.010986328,1
1634677208,0.220703125,0.674804688,0.022949219,1
1634677208,0.161865234,0.671630859,0.017089844,1
1634677208,0.084960938,0.687255859,-0.004638672,1
1634677208,0.114990234,0.706787109,0.066650391,1
1634677208,0.324951172,0.762939453,0.129150391,1
1634677208,0.4453125,0.791015625,0.158935547,1
1634677208,0.492431641,0.858154297,0.186279297,1
1634677208,0.467041016,0.766113281,0.112792969,1
1634677208,0.470947266,0.667480469,0.124267578,1
1634677208,0.646240234,0.752685547,0.201904297,1
1634677208,0.853271484,0.826171875,0.243896484,1
1634677208,1.016601563,0.867675781,0.232421875,1
1634677208,1.052001953,0.773193359,0.188964844,1
1634677208,1.109863281,0.692382813,0.287597656,1
1634677208,1.278808594,0.999023438,0.318359375,1
1634677208,1.495605469,1.357910156,0.462890625,1
1634677208,1.291748047,1.270263672,0.380126953,1
1634677208,0.875488281,1.007324219,0.198974609,1
1634677208,0.637695313,0.874023438,0.122558594,1
1634677208,0.526367188,0.846435547,0.090820313,1
1634677208,0.427001953,0.805908203,0.055175781,1
1634677208,0.328613281,0.687011719,0.022705078,1
1634677208,0.268066406,0.551025391,-0.024902344,1
1634677208,0.216552734,0.490722656,-0.032470703,1
1634677208,0.163574219,0.465820313,-0.027099609,1
1634677208,0.148193359,0.599609375,0.033203125,1
1634677208,0.256835938,0.730957031,0.150878906,1
1634677208,0.457275391,0.879638672,0.219238281,1
1634677208,0.550537109,0.916015625,0.187011719,1
1634677209,0.584960938,0.850830078,0.138916016,1
1634677209,0.602539063,0.771484375,0.197998047,1
1634677209,0.613037109,0.688232422,0.281005859,1
1634677209,0.718261719,0.677978516,0.307861328,1
1634677209,0.937744141,0.788330078,0.302246094,1
1634677209,1.126708984,0.927001953,0.309082031,1
1634677209,1.137695313,0.879394531,0.293212891,1
1634677209,1.172851563,0.903564453,0.277099609,1
1634677209,1.254882813,1.083007813,0.299072266,1
1634677209,1.225341797,1.268066406,0.351806641,1
1634677209,1.023681641,1.235839844,0.3515625,1
1634677209,0.774414063,1.025146484,0.209960938,1
1634677209,0.59765625,0.852050781,0.079101563,1
1634677209,0.513916016,0.770263672,0.056884766,1
1634677209,0.478515625,0.709472656,-0.027832031,1
1634677209,0.413574219,0.670410156,-0.05859375,1
1634677209,0.318847656,0.58984375,-0.067382813,1
1634677209,0.239013672,0.569580078,-0.018066406,1
1634677209,0.109619141,0.636474609,0.027832031,1
1634677209,0.098144531,0.575439453,0.024902344,1
1634677209,0.195800781,0.631347656,0.147705078,1
1634677209,0.333007813,0.795654297,0.204833984,1
1634677209,0.359130859,0.829345703,0.183837891,1
1634677209,0.337890625,0.778320313,0.140625,1
1634677209,0.438964844,0.849121094,0.148925781,1
1634677209,0.542724609,0.837158203,0.194091797,1
1634677209,0.659912109,0.8671875,0.236816406,1
1634677209,0.862304688,0.973144531,0.300048828,1
1634677209,1.081298828,1.091796875,0.34375,1
1634677209,1.141357422,0.989501953,0.311523438,1
1634677210,1.235107422,1.048095703,0.346191406,1
1634677210,1.360351563,1.359375,0.469726563,1
1634677210,1.253173828,1.467041016,0.542480469,1
1634677210,0.913818359,1.228271484,0.381347656,1
1634677210,0.678466797,1.005371094,0.203857422,1
1634677210,0.572509766,0.954589844,0.112548828,1
1634677210,0.431152344,0.852050781,0.028808594,1
1634677210,0.284179688,0.689697266,-0.036376953,1
1634677210,0.200927734,0.602539063,-0.055908203,1
1634677210,0.127197266,0.603271484,-0.055664063,1
1634677210,0.1484375,0.649169922,-0.022216797,1
1634677210,0.079833984,0.595703125,0.044921875,1
1634677210,0.084960938,0.508544922,0.068359375,1
1634677210,0.168701172,0.504150391,0.083984375,1
1634677210,0.287597656,0.689208984,0.072265625,1
1634677210,0.340332031,0.802246094,0.083007813,1
1634677210,0.334472656,0.787597656,0.118652344,1
1634677210,0.479980469,0.871337891,0.227294922,1
1634677210,0.676269531,1,0.340087891,1
1634677210,0.934570313,1.0859375,0.449707031,1
1634677210,1.098388672,1.024414063,0.434814453,1
1634677210,1.178955078,1.052490234,0.444824219,1
1634677210,1.192626953,1.101318359,0.464111328,1
1634677210,1.357666016,1.241210938,0.524414063,1
1634677210,1.418212891,1.503662109,0.566162109,1
1634677210,1.082275391,1.390380859,0.397949219,1
1634677210,0.802246094,1.0859375,0.217529297,1
1634677210,0.602294922,1.006591797,0.122558594,1
1634677210,0.447509766,0.922607422,0.106201172,1
1634677210,0.255126953,0.758789063,0.016601563,1
1634677211,0.174804688,0.580810547,-0.069824219,1
1634677211,0.13671875,0.542480469,-0.094970703,1
1634677211,0.118164063,0.522949219,-0.066894531,1
1634677211,0.106689453,0.517578125,-0.056396484,1
1634677211,0.086669922,0.458984375,-0.009277344,1
1634677211,0.207275391,0.458251953,0.033691406,1
1634677211,0.303466797,0.603271484,0.062011719,1
1634677211,0.3046875,0.717041016,0.098388672,1
