Timestamp UTC,Accelerometer X,Accelerometer Y,Accelerometer Z,Label
1634675182,-0.065673828,0.098388672,0.930175781,1
1634675182,-0.049560547,0.110107422,0.930664063,1
1634675182,-0.070556641,0.100341797,0.928466797,1
1634675182,-0.070556641,0.104980469,0.935791016,1
1634675182,-0.070800781,0.100585938,0.937744141,1
1634675182,-0.063232422,0.110107422,0.927734375,1
1634675182,-0.047607422,0.114013672,0.937255859,1
1634675182,-0.058105469,0.125244141,0.926757813,1
1634675182,-0.058105469,0.119140625,0.919677734,1
1634675182,-0.060302734,0.098632813,0.932128906,1
1634675182,-0.064208984,0.0859375,0.933349609,1
1634675182,-0.066162109,0.076171875,0.9375,1
1634675182,-0.078125,0.078125,0.933837891,1
1634675182,-0.077880859,0.099609375,0.927246094,1
1634675182,-0.068115234,0.138183594,0.932861328,1
1634675182,-0.052490234,0.148193359,0.944091797,1
1634675182,-0.048339844,0.118896484,0.924316406,1
1634675182,-0.074707031,0.094726563,0.941162109,1
1634675182,-0.065185547,0.101318359,0.932617188,1
1634675182,-0.065917969,0.115478516,0.931152344,1
1634675182,-0.0625,0.140136719,0.932617188,1
1634675182,-0.068359375,0.129394531,0.932861328,1
1634675182,-0.098388672,0.131591797,0.927734375,1
1634675182,-0.1015625,0.138916016,0.916015625,1
1634675182,-0.099121094,0.164794922,0.915527344,1
1634675183,-0.099853516,0.171630859,0.928955078,1
1634675183,-0.091064453,0.125,0.927001953,1
1634675183,-0.05859375,0.104003906,0.94140625,1
1634675183,-0.064697266,0.096679688,0.957763672,1
1634675183,-0.087890625,0.081542969,0.948730469,1
1634675183,-0.110107422,0.085205078,0.958007813,1
1634675183,-0.101318359,0.075683594,0.952880859,1
1634675183,-0.113525391,0.084472656,0.959228516,1
1634675183,-0.130126953,0.110107422,0.922607422,1
1634675183,-0.118896484,0.130615234,0.916748047,1
1634675183,-0.089355469,0.136474609,0.866943359,1
1634675183,-0.188232422,0.106445313,0.846191406,1
1634675183,0.058837891,0.194824219,1.000488281,1
1634675183,0.097167969,0.141601563,0.908935547,1
1634675183,0.056640625,0.135253906,0.939941406,1
1634675183,0.063232422,0.154541016,0.976074219,1
1634675183,0.0078125,0.14453125,0.966796875,1
1634675183,-0.019775391,0.109863281,0.945556641,1
1634675183,-0.041503906,0.141601563,0.936523438,1
1634675183,-0.083496094,0.067382813,0.936523438,1
1634675183,-0.080078125,-0.000732422,0.979248047,1
1634675183,-0.110839844,0.1328125,0.9375,1
1634675183,-0.174804688,0.135498047,0.864501953,1
1634675183,-0.218505859,0.116943359,0.8046875,1
1634675183,-0.285644531,0.126953125,0.767089844,1
1634675183,-0.384765625,0.173095703,0.815185547,1
1634675183,-0.473632813,0.174804688,0.810791016,1
1634675183,-0.246826172,0.193115234,1.219726563,1
1634675183,0.389648438,0.012207031,1.005126953,1
1634675183,-0.179443359,-0.037841797,0.595214844,1
1634675183,-0.096923828,0.2734375,1.289794922,1
1634675184,0.118408203,0.189941406,0.778076172,1
1634675184,-0.145751953,0.024902344,0.975585938,1
1634675184,-0.020996094,0.174316406,0.923828125,1
1634675184,-0.084960938,0.093994141,0.935302734,1
1634675184,-0.054199219,0.093994141,0.930419922,1
1634675184,-0.046875,0.153076172,0.938720703,1
1634675184,-0.072021484,0.103759766,0.943847656,1
1634675184,-0.054199219,0.110839844,0.932861328,1
1634675184,-0.065917969,0.133056641,0.931396484,1
1634675184,-0.075683594,0.198974609,0.924560547,1
1634675184,-0.052734375,0.241943359,0.892578125,1
1634675184,-0.03125,0.243652344,0.920410156,1
1634675184,-0.056640625,0.189453125,0.892578125,1
1634675184,-0.042724609,0.120849609,0.940673828,1
1634675184,-0.031494141,0.094970703,0.943603516,1
1634675184,-0.026123047,0.139648438,0.935546875,1
1634675184,-0.026123047,0.18359375,0.917724609,1
1634675184,-0.048095703,0.194091797,0.912109375,1
1634675184,-0.055419922,0.180175781,0.924072266,1
1634675184,-0.073974609,0.156982422,0.928222656,1
1634675184,-0.074707031,0.161621094,0.924560547,1
1634675184,-0.063720703,0.156982422,0.924072266,1
1634675184,-0.048583984,0.158447266,0.919921875,1
1634675184,-0.046630859,0.128173828,0.928466797,1
1634675184,0.012451172,0.078125,0.938476563,1
1634675184,-0.003662109,0.081054688,0.968505859,1
1634675184,-0.059326172,0.162353516,0.937011719,1
1634675184,-0.022460938,0.151611328,0.929443359,1
1634675184,-0.016357422,0.178466797,0.907470703,1
1634675184,-0.05859375,0.178466797,0.926513672,1
1634675185,-0.061279297,0.149414063,0.933837891,1
1634675185,-0.072509766,0.155517578,0.924804688,1
1634675185,-0.06640625,0.149902344,0.926757813,1
1634675185,-0.054931641,0.154052734,0.927490234,1
1634675185,-0.047607422,0.154296875,0.949707031,1
1634675185,-0.024169922,0.148193359,0.915771484,1
1634675185,-0.040771484,0.167480469,0.930175781,1
1634675185,-0.056884766,0.152832031,0.932128906,1
1634675185,-0.075683594,0.133544922,0.929443359,1
1634675185,-0.06640625,0.109130859,0.937011719,1
1634675185,-0.076904297,0.10546875,0.945800781,1
1634675185,-0.071533203,0.155273438,0.926025391,1
1634675185,-0.055664063,0.128417969,0.913085938,1
1634675185,-0.050537109,0.119384766,0.915527344,1
1634675185,-0.043701172,0.162841797,0.942382813,1
1634675185,-0.033691406,0.169189453,0.915283203,1
1634675185,-0.044921875,0.151611328,0.924072266,1
1634675185,-0.058349609,0.129638672,0.931884766,1
1634675185,-0.060791016,0.123291016,0.936035156,1
1634675185,-0.053710938,0.139404297,0.931396484,1
1634675185,-0.047851563,0.143798828,0.926025391,1
1634675185,-0.061035156,0.140625,0.911376953,1
1634675185,-0.048339844,0.164794922,0.924560547,1
1634675185,-0.050292969,0.166992188,0.925537109,1
1634675185,-0.053466797,0.153808594,0.923095703,1
1634675185,-0.053955078,0.143066406,0.927246094,1
1634675185,-0.050537109,0.164550781,0.931152344,1
1634675185,-0.068603516,0.141113281,0.936279297,1
1634675185,-0.07421875,0.140625,0.915283203,1
1634675185,-0.087646484,0.137451172,0.927490234,1
1634675186,-0.053466797,0.134765625,0.916992188,1
1634675186,-0.030029297,0.100097656,0.948974609,1
1634675186,-0.007568359,0.12109375,0.933105469,1
1634675186,-0.033203125,0.122802734,0.939697266,1
1634675186,-0.058349609,0.175048828,0.916503906,1
1634675186,-0.050292969,0.146240234,0.911621094,1
1634675186,-0.064941406,0.136230469,0.929443359,1
1634675186,-0.075683594,0.117431641,0.939941406,1
1634675186,-0.078369141,0.12109375,0.936767578,1
1634675186,-0.067138672,0.140136719,0.935791016,1
1634675186,-0.051513672,0.137207031,0.932861328,1
1634675186,-0.073974609,0.161376953,0.93359375,1
1634675186,-0.072265625,0.140136719,0.930175781,1
1634675186,-0.085205078,0.128417969,0.928955078,1
1634675186,-0.097167969,0.103027344,0.936523438,1
1634675186,-0.084960938,0.12109375,0.933105469,1
1634675186,-0.075439453,0.145019531,0.922363281,1
1634675186,-0.031738281,0.151611328,0.940917969,1
1634675186,-0.069580078,0.141113281,0.942626953,1
1634675186,-0.049316406,0.106933594,0.982666016,1
1634675186,-0.061035156,0.049316406,0.9921875,1
1634675186,-0.1875,0.068359375,0.906494141,1
1634675186,-0.290283203,0.097167969,0.860351563,1
1634675186,-0.311523438,0.171386719,0.798828125,1
1634675186,-0.121337891,0.083007813,0.819091797,1
1634675186,-0.184570313,0.104492188,0.852050781,1
1634675186,-0.059082031,0.129638672,0.889648438,1
1634675186,0.026855469,0.189697266,0.930664063,1
1634675186,0.040527344,0.269775391,1.027099609,1
1634675186,0.086425781,0.289794922,1.067382813,1
1634675187,-0.003173828,0.038574219,0.832763672,1
1634675187,-0.095947266,0.0234375,0.910644531,1
1634675187,-0.098632813,0.086181641,1.016357422,1
1634675187,-0.094726563,0.023193359,0.897216797,1
1634675187,-0.052978516,0.122070313,0.959716797,1
1634675187,-0.060791016,0.127441406,0.921142578,1
1634675187,-0.015380859,0.119384766,0.928222656,1
1634675187,-0.026611328,0.131591797,0.934326172,1
1634675187,-0.070556641,0.136962891,0.930175781,1
1634675187,-0.073974609,0.109619141,0.929199219,1
1634675187,-0.069091797,0.121826172,0.933349609,1
1634675187,-0.058837891,0.120849609,0.951660156,1
